_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_kind_of_accessories_are_featured_in_the_image,what_kind_of_accessories_are_featured_in_the_image:confidence,what_kind_of_accessories_are_featured_in_the_image:confidence_summary,what_kind_of_bottom_is_featured_in_the_image,what_kind_of_bottom_is_featured_in_the_image:confidence,what_kind_of_bottom_is_featured_in_the_image:confidence_summary,what_kind_of_top_is_featured_in_the_image,what_kind_of_top_is_featured_in_the_image:confidence,what_kind_of_top_is_featured_in_the_image:confidence_summary,what_type_of_footwear_is_featured_in_the_image,what_type_of_footwear_is_featured_in_the_image:confidence,what_type_of_footwear_is_featured_in_the_image:confidence_summary,what_type_of_outerwear_garment_is_featured_in_the_image,what_type_of_outerwear_garment_is_featured_in_the_image:confidence,what_type_of_outerwear_garment_is_featured_in_the_image:confidence_summary,which_of_the_following_items_are_featured_prominently_in_the_image,which_of_the_following_items_are_featured_prominently_in_the_image:confidence,which_of_the_following_items_are_featured_prominently_in_the_image:confidence_summary,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,are_the_people_an_important_part_of_the_image,are_the_people_an_important_part_of_the_image_gold,are_the_people_an_important_part_of_the_image_gold_reason,are_the_people_an_important_part_of_the_imageconfidence,are_the_people_interacting_with_each_,are_the_people_interacting_with_each__gold,are_the_people_interacting_with_each__gold_reason,are_the_people_interacting_with_each_confidence,are_there_people_in_the_image,are_there_people_in_the_image_gold,are_there_people_in_the_image_gold_reason,are_there_people_in_the_imageconfidence,are_there_people_in_the_imageconfidence_summary,batch_num,can_you_clearly_see_the_persons__peoples_faces,can_you_clearly_see_the_persons__peoples_faces_gold,can_you_clearly_see_the_persons__peoples_faces_gold_reason,can_you_clearly_see_the_persons__peoples_facesconfidence,can_you_clearly_see_the_persons__peoples_facesconfidence_summary,cant_access,cant_access_gold,cant_access_gold_reason,cant_accessconfidence,code,do_either_of_the_following_labels_apply_to_the_people_in_the_image,do_either_of_the_following_labels_apply_to_the_people_in_the_image_gold,do_either_of_the_following_labels_apply_to_the_people_in_the_image_gold_reason,do_either_of_the_following_labels_apply_to_the_people_in_the_imageconfidence,does_the_person_have_ticeable_hair_makeup_skin_andor_nail_polish__could_you_imagine_this_image_being_used_to_advertise_cosmetics_or_illustrate_a_beauty_trend,does_the_person_have_ticeable_hair_makeup_skin_andor_nail_polish__could_you_imagine_this_image_being_used_to_advertise_cosmetics_or_illustrate_a_beauty_trend_gold,does_the_person_have_ticeable_hair_makeup_skin_andor_nail_polish__could_you_imagine_this_image_being_used_to_advertise_cosmetics_or_illustrate_a_beauty_trendconfidence,does_the_person_have_ticeable_hair_makeup_skin_andor_nail_polish__could_you_imagine_this_image_being_used_to_advertise_cosmetics_or_illustrate_a_beauty_trendconfidence_summary,how_many_people_are_in_the_image,how_many_people_are_in_the_image_gold,how_many_people_are_in_the_image_gold_reason,how_many_people_are_in_the_imageconfidence,image_url,is_the_persons_clothing_shoes_jewelry_or_fashion_accessories_an_important_part_of_the_image__could_you_imagine_this_image_being_used_to_advertise_a_clothing_line_or_illustrate_a_fashion_trend,is_the_persons_clothing_shoes_jewelry_or_fashion_accessories_an_important_part_of_the_image__could_you_imagine_this_image_being_used_to_advertise_a_clothing_line_or_illustrate_a_fashion_trend_gold,is_the_persons_clothing_shoes_jewelry_or_fashion_accessories_an_important_part_of_the_image__could_you_imagine_this_image_being_used_to_advertise_a_clothing_line_or_illustrate_a_fashion_trendconfidence,is_the_persons_clothing_shoes_jewelry_or_fashion_accessories_an_important_part_of_the_image__could_you_imagine_this_image_being_used_to_advertise_a_clothing_line_or_illustrate_a_fashion_trendconfidence_summary,nil,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,_activity,_activity_gold,_activityconfidence,_activityconfidence_summary,_scenario,_scenario_gold,_scenarioconfidence,_scenarioconfidence_summary,system_identifier,what_does_the_image_focus_on,what_does_the_image_focus_on_gold,what_does_the_image_focus_onconfidence,what_is_the_age_range_of_the_people_in_the_image__choose_all_that_apply,what_is_the_age_range_of_the_people_in_the_image__choose_all_that_apply_gold,what_is_the_age_range_of_the_people_in_the_image__choose_all_that_apply_gold_reason,what_is_the_age_range_of_the_people_in_the_image__choose_all_that_applyconfidence,what_is_the_ethnicity_of_the_people_in_the_image__choose_all_that_apply,what_is_the_ethnicity_of_the_people_in_the_image__choose_all_that_apply_gold,what_is_the_ethnicity_of_the_people_in_the_image__choose_all_that_apply_gold_reason,what_is_the_ethnicity_of_the_people_in_the_image__choose_all_that_applyconfidence,what_is_the_gender_of_the_people_in_the_image,what_is_the_gender_of_the_people_in_the_image_gold,what_is_the_gender_of_the_people_in_the_image_gold_reason,what_is_the_gender_of_the_people_in_the_imageconfidence,what_is_the_main_scenario_portrayed_in_the_image,what_is_the_main_scenario_portrayed_in_the_image_gold,what_is_the_main_scenario_portrayed_in_the_imageconfidence,what_is_the_main_scenario_portrayed_in_the_imageconfidence_summary,what_is_the_photo_type_of_the_image__choose_all_that_apply,what_is_the_photo_type_of_the_image__choose_all_that_apply_gold,what_is_the_photo_type_of_the_image__choose_all_that_apply_gold_reason,what_is_the_photo_type_of_the_image__choose_all_that_applyconfidence,what_kind_of_accessories_are_featured_in_the_image_gold,what_kind_of_bottom_is_featured_in_the_image_gold,what_kind_of_top_is_featured_in_the_image_gold,what_physical_position_are_the_people_in,what_physical_position_are_the_people_in_gold,what_physical_position_are_the_people_in_gold_reason,what_physical_position_are_the_people_inconfidence,what_type_of_footwear_is_featured_in_the_image_gold,what_type_of_outerwear_garment_is_featured_in_the_image_gold,what_types_of_objects_are_in_the_image,what_types_of_objects_are_in_the_image_gold,what_types_of_objects_are_in_the_imageconfidence,which_activities_are_the_people_involved_in,which_activities_are_the_people_involved_in_gold,which_activities_are_the_people_involved_inconfidence,which_activities_are_the_people_involved_inconfidence_summary,which_of_the_following_emotions_are_the_people_expressing,which_of_the_following_emotions_are_the_people_expressing_gold,which_of_the_following_emotions_are_the_people_expressingconfidence,which_of_the_following_emotions_are_the_people_expressingconfidence_summary,which_of_the_following_items_are_featured_prominently_in_the_image_gold,Keywords
",TRUE,,,0.6137,,,,,,beauty,,0.6957,"""beauty"": 0.696
"""": 0.304
",,,,0,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/b/2/c/c/TRU1385043.jpg,fashion,,1,"""fashion"": 1.0
",,FALSE,3/10/17 22:41,3,1177857245,finalized,,,,,,,,,TRU1385043,,,,Teen,,,0.3863,White or Caucasian,,,0.3863,Female,,,0.3863,,,0.6522,""""": 0.652
""fashion"": 0.348
",Half length shot,,,0.3863,,,,Standing,,,0.3863,,,,,,,,1,""""": 1.0
",neutral,,0.6522,""""": 0.348
""neutral"": 0.652
",,||shirt|||top|fashion|

1194808632,FALSE,finalized,3,3/30/17 19:19,,,,,,,,,,,,,jacket,0.6974,"""jacket"": 0.697
",outerwear,0.6974,"""outfit"": 0.303
""outerwear"": 0.697
",FALSE,3/28/17 19:28,3,1191978392,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,beauty,,0.6957,"""beauty"": 0.696
"""": 0.304
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/4/1/c/d/TRU1385047.jpg,fashion,,0.6957,"""fashion"": 0.696
"""": 0.304
",,FALSE,3/10/17 22:44,3,1177857246,finalized,,,,,,,,,TRU1385047,,,,Young Adult,,,0.6674,White or Caucasian,,,1,Female,,,1,,,0.6522,""""": 0.652
""fashion"": 0.348
",Head and shoulders,,,0.6674,,,,,,,0.3508,,,,,,,,1,""""": 1.0
",neutral,,0.6522,""""": 0.348
""neutral"": 0.652
",,||||jacket|outerwear|fashion|

1194808633,FALSE,finalized,3,3/30/17 19:10,,,,,0,,,,,,,,jacket,1,"""jacket"": 1.0
",outerwear,1,"""outerwear"": 1.0
""bottom"": 0.33
",FALSE,3/28/17 20:00,3,1191978395,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,beauty,,1,"""beauty"": 1.0
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/2/c/b/0/TRU1385051.jpg,fashion,,1,"""fashion"": 1.0
",,FALSE,3/10/17 23:03,3,1177857249,finalized,,,0,,,,,,TRU1385051,,,,Young Adult,,,1,White or Caucasian,,,0.668,Female,,,1,,,0.7143,"""fashion"": 0.667
"""": 0.714
",Full body shot,,,0.3438,,,,Standing,,,1,,,,,,,,0.7143,"""talking"": 0.381
"""": 0.714
"""": 0.286
",neutral,,0.381,"""neutral"": 0.381
""excitement"": 0.286
""confusion"": 0.333
",,||||jacket|outerwear|fashion|

1194808634,FALSE,finalized,3,3/30/17 19:36,,,,,0,,blouse,0.6646,"""shirt"": 0.335
""blouse"": 0.665
",,,,,,,top,1,"""top"": 1.0
""bottom"": 0.329
",FALSE,3/28/17 20:00,3,1191978398,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,beauty,,0.381,"""beauty"": 0.381
"""": 0.286
"""": 0.333
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/3/e/2/TRU1385061.jpg,fashion,,0.6667,"""fashion"": 0.667
"""": 0.333
",,FALSE,3/10/17 23:02,3,1177857252,finalized,,,0,,,,,,TRU1385061,,,,Young Adult,,,0.6533,White or Caucasian,,,1,Female,,,1,,,0.7143,"""fashion"": 0.667
"""": 0.714
",Full body shot,,,0.6533,,,,Sitting,,,0.6533,,,,,,,,0.7143,""""": 0.714
"""": 0.286
",neutral,,0.381,"""neutral"": 0.381
""excitement"": 0.286
""fear"": 0.333
",,||blouse|||top|fashion|

1194808635,FALSE,finalized,3,3/30/17 19:41,,,,skirt,1,"""skirt"": 1.0
",,0,,,0,,,0,,bottom,1,"""bottom"": 1.0
""outerwear"": 0.675
""footwear"": 0.325
""top"": 0.325
""suit"": 0.325
",FALSE,3/28/17 19:28,3,1191978408,finalized,Yes,,,1,,,,1,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,Crowd,,,0.3572,beauty,,1,"""beauty"": 1.0
",3 people or more,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/2/f/4/9/TRU1385632.jpg,fashion,,0.6957,"""fashion"": 0.696
"""": 0.304
",,FALSE,3/10/17 22:59,3,1177857262,finalized,,,,,,,,,TRU1385632,,,,Young Adult,,,0.7023,White or Caucasian,,,1,Female,,,1,,,0.6522,""""": 0.652
""fashion"": 0.348
",Full body shot,,,0.6549,,,,Standing,,,1,,,,,,,,1,""""": 1.0
",happiness,,0.3478,""""": 0.348
""happiness"": 0.348
""neutral"": 0.304
",,|skirt||||bottom|fashion|

1194808636,FALSE,finalized,3,3/30/17 19:34,,,,,,,,0,,,,,,,,dress,0.6596,"""top"": 0.34
""dress"": 0.66
",FALSE,3/28/17 19:29,3,1191978410,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,beauty,,1,"""beauty"": 1.0
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/f/e/b/6/TRU1387081.jpg,fashion,,1,"""fashion"": 1.0
",,FALSE,3/10/17 23:00,3,1177857265,finalized,,,,,,,,,TRU1387081,,,,Mid Adult,,,0.6667,White or Caucasian,,,1,Female,,,1,,,0.7273,""""": 0.727
""fashion"": 0.273
",Half length shot,,,0.6667,,,,Standing,,,1,,,,,,,,0.7273,""""": 0.727
""relaxing"": 0.273
",neutral,,0.6364,""""": 0.364
""neutral"": 0.636
",,|||||dress|fashion|

1194808637,FALSE,finalized,3,3/30/17 19:26,,,,,0,,shirt,0.3606,"""sweater"": 0.332
""shirt"": 0.361
",,,,,0,,top,0.6925,"""outerwear"": 0.693
""top"": 0.693
""suit"": 0.307
""bottom"": 0.361
",FALSE,3/28/17 20:00,3,1191978411,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,beauty,,0.619,""""": 0.381
""beauty"": 0.619
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/4/4/d/a/TRU1387082.jpg,fashion,,0.619,""""": 0.381
""fashion"": 0.619
",,FALSE,3/10/17 22:56,3,1177857266,finalized,,,0,,,,,,TRU1387082,,,,Mid Adult,,,0.6616,White or Caucasian,,,0.6382,Female,,,1,,,0.7143,"""fashion"": 0.667
"""": 0.714
",Half length shot,,,0.7002,,,,Standing,,,1,,,,,,,,0.7143,""""": 0.714
"""": 0.286
",happiness,,0.619,"""neutral"": 0.381
""happiness"": 0.619
",,||shirt|||top|fashion|

1194808638,FALSE,finalized,3,3/30/17 19:56,,,,,,,tank_top,0.3558,"""tank_top"": 0.356
",,,,,,,top,0.3558,"""dress"": 0.298
""top"": 0.356
""outfit"": 0.346
",FALSE,3/28/17 19:30,3,1191978412,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,beauty,,1,"""beauty"": 1.0
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/4/5/c/TRU1387083.jpg,fashion,,1,"""fashion"": 1.0
",,FALSE,3/10/17 23:03,3,1177857267,finalized,,,,,,,,,TRU1387083,,,,Young Adult,,,1,White or Caucasian,,,1,Female,,,1,,,0.6667,""""": 0.667
""fashion"": 0.333
",Half length shot,,,1,,,,Standing,,,1,,,,,,,,1,""""": 1.0
",neutral,,0.6667,""""": 0.333
""neutral"": 0.667
",,||tank_top|||top|fashion|

1194808639,FALSE,finalized,3,3/30/17 19:39,,,,,0,,,0,,,,,jacket,0.6762,"""jacket"": 0.676
",outerwear,0.6762,"""outerwear"": 0.676
""top"": 0.324
""bottom"": 0.672
",FALSE,3/28/17 19:29,3,1191978413,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,beauty,,1,"""beauty"": 1.0
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/e/1/e/5/TRU1387084.jpg,fashion,,1,"""fashion"": 1.0
",,FALSE,3/10/17 22:44,3,1177857268,finalized,,,,,,,,,TRU1387084,,,,Mid Adult,,,1,White or Caucasian,,,1,Female,,,1,,,0.7273,""""": 0.727
""fashion"": 0.273
",Half length shot,,,0.6694,,,,Standing,,,1,,,,,,,,0.7273,""""": 0.727
""relaxing"": 0.273
",neutral,,0.6364,""""": 0.364
""neutral"": 0.636
",,||||jacket|outerwear|fashion|

1194808640,FALSE,finalized,3,3/30/17 19:47,,,,,,,,0,,sandals,0.6439,"""sandals"": 0.644
",,,,footwear,0.6439,"""footwear"": 0.644
""dress"": 0.644
""top"": 0.356
",FALSE,3/28/17 19:29,3,1191978421,finalized,Yes,,,1,,,,,people,,,1,"""people"": 1.0
",TA20170309,identifiable,,,1,"""identifiable"": 1.0
",,,,1,,,,,,beauty,,1,"""beauty"": 1.0
",1 person,,,1,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/b/4/1/8/TRU1388155.jpg,fashion,,0.7273,"""fashion"": 0.727
"""": 0.273
